id,project_name,hash_commit,github_url,github_raw_url,isComplexClass,isLazyClass,isLargeClass,isSpeculativeGenerality,isRefusedBequest
311,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_Painting1.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_Painting1.java,0,0,0,1,1
312,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_PaintingInfo.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_PaintingInfo.java,0,0,0,1,1
313,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_ROArtist.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_ROArtist.java,0,0,0,1,1
314,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_ROPainting.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_ROPainting.java,0,0,0,1,1
315,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_RWCompoundPainting.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_RWCompoundPainting.java,0,0,0,1,1
316,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_SubPainting.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_SubPainting.java,0,0,0,1,1
317,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/types/InnerEnumHolder.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/types/InnerEnumHolder.java,0,1,0,0,0
318,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/db1/CrossdbM1E1.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/db1/CrossdbM1E1.java,0,1,0,0,0
319,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/db2/CrossdbM2E1.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/db2/CrossdbM2E1.java,0,1,0,0,0
320,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/db2/CrossdbM2E2.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/db2/CrossdbM2E2.java,0,1,0,0,0
321,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/AbstractPerson.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/AbstractPerson.java,0,1,0,0,1
322,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/Address.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/Address.java,0,1,0,0,0
323,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/ClientCompany.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/ClientCompany.java,0,1,0,0,0
324,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/CustomerRepresentative.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/CustomerRepresentative.java,0,1,0,0,0
325,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/Department.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/Department.java,0,1,0,0,0
326,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/Employee.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/Employee.java,0,1,0,0,1
327,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/Manager.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/Manager.java,0,1,0,0,0
328,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_AbstractPerson.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_AbstractPerson.java,0,0,0,1,1
329,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_Address.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_Address.java,0,0,0,1,1
330,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_ClientCompany.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_ClientCompany.java,0,0,0,1,1
331,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_CustomerRepresentative.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_CustomerRepresentative.java,0,0,0,1,1
332,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_Department.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_Department.java,0,0,0,1,1
333,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_Employee.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_Employee.java,0,0,0,1,1
334,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_Manager.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/auto/_Manager.java,0,0,0,1,1
335,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/DateLockingTestEntity.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/DateLockingTestEntity.java,0,1,0,0,0
336,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/LockingHelper.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/LockingHelper.java,0,1,0,0,0
337,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/RelLockingTestEntity.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/RelLockingTestEntity.java,0,1,0,0,0
338,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/SimpleLockingTestEntity.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/SimpleLockingTestEntity.java,0,1,0,0,0
339,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/TimeLockingTestEntity.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/TimeLockingTestEntity.java,0,1,0,0,0
340,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/auto/_LockingHelper.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/auto/_LockingHelper.java,0,0,0,0,1
341,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtDeleteCascade.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtDeleteCascade.java,0,1,0,0,0
342,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtDeleteDeny.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtDeleteDeny.java,0,1,0,0,0
343,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtDeleteNullify.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtDeleteNullify.java,0,1,0,0,0
344,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtDeleteRule.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtDeleteRule.java,0,1,0,0,0
345,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtTable1Subclass.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtTable1Subclass.java,0,1,0,0,0
346,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtTable3.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtTable3.java,0,1,0,0,0
347,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtTable4.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtTable4.java,0,1,0,0,0
348,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtTable5.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/ClientMtTable5.java,0,1,0,0,0
349,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtDeleteCascade.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtDeleteCascade.java,0,1,0,0,0
350,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtDeleteDeny.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtDeleteDeny.java,0,1,0,0,0
351,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtDeleteNullify.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtDeleteNullify.java,0,1,0,0,0
352,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtDeleteRule.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtDeleteRule.java,0,1,0,0,0
353,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable1.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable1.java,0,0,0,0,1
354,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable1Subclass.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable1Subclass.java,0,1,0,0,0
355,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable2.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable2.java,0,1,0,0,0
356,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable4.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable4.java,0,1,0,0,0
357,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable5.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/MtTable5.java,0,1,0,0,0
358,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/auto/_ClientMtTable1Subclass.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/mt/auto/_ClientMtTable1Subclass.java,0,1,0,0,0
359,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/ClobDetail.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/ClobDetail.java,0,1,0,0,0
360,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/ClobMaster.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/ClobMaster.java,0,1,0,0,0
361,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/DeleteRuleFlatA.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/DeleteRuleFlatA.java,0,1,0,0,0
362,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/DeleteRuleFlatB.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/DeleteRuleFlatB.java,0,1,0,0,0
363,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/DeleteRuleTest1.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/DeleteRuleTest1.java,0,1,0,0,0
364,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/DeleteRuleTest2.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/DeleteRuleTest2.java,0,1,0,0,0
365,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/DeleteRuleTest3.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/DeleteRuleTest3.java,0,1,0,0,0
366,apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,https://github.com/apache/cayenne/blob/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/FkOfDifferentType.java,https://raw.githubusercontent.com/apache/cayenne/fc186f50392bf8c804b1d314971c92efa5f52fc3/framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/FkOfDifferentType.java,0,1,0,0,0
