id,github_url,github_raw_url,isComplexClass,isLazyClass,isLargeClass,isAntiSingleton,isBaseClassShouldBeAbstract,isManyFieldAttributesButNotComplex,isSpeculativeGenerality,isSwissArmyKnife,isClassDataShouldBePrivate,isUrlValid
477,https://github.com/apache/archiva/blob/8e01424163d007a03f09b4b212ba9f2f4997ed4a/archiva-database/src/main/java/org/apache/maven/archiva/database/jdo/JdoAccess.java,https://raw.githubusercontent.com/apache/archiva/8e01424163d007a03f09b4b212ba9f2f4997ed4a/archiva-database/src/main/java/org/apache/maven/archiva/database/jdo/JdoAccess.java,1,0,0,0,0,0,0,0,0,True
478,https://github.com/apache/archiva/blob/8e01424163d007a03f09b4b212ba9f2f4997ed4a/archiva-modules/archiva-base/archiva-xml-tools/src/test/java/org/apache/maven/archiva/xml/XMLWriterTest.java,https://raw.githubusercontent.com/apache/archiva/8e01424163d007a03f09b4b212ba9f2f4997ed4a/archiva-modules/archiva-base/archiva-xml-tools/src/test/java/org/apache/maven/archiva/xml/XMLWriterTest.java,0,1,0,0,0,0,0,0,0,False
479,https://github.com/apache/archiva/blob/8e01424163d007a03f09b4b212ba9f2f4997ed4a/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/WagonDelegate.java,https://raw.githubusercontent.com/apache/archiva/8e01424163d007a03f09b4b212ba9f2f4997ed4a/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/WagonDelegate.java,1,0,0,0,0,0,0,0,0,False
480,https://github.com/apache/archiva/blob/8e01424163d007a03f09b4b212ba9f2f4997ed4a/archiva-reporting/archiva-report-manager/src/test/java/org/apache/maven/archiva/reporting/processor/DependencyArtifactReportProcessorTest.java,https://raw.githubusercontent.com/apache/archiva/8e01424163d007a03f09b4b212ba9f2f4997ed4a/archiva-reporting/archiva-report-manager/src/test/java/org/apache/maven/archiva/reporting/processor/DependencyArtifactReportProcessorTest.java,1,0,0,0,0,0,0,0,0,True
481,https://github.com/apache/archiva/blob/8e01424163d007a03f09b4b212ba9f2f4997ed4a/archiva-web/archiva-webapp/src/main/java/org/apache/maven/archiva/web/action/ShowArtifactAction.java,https://raw.githubusercontent.com/apache/archiva/8e01424163d007a03f09b4b212ba9f2f4997ed4a/archiva-web/archiva-webapp/src/main/java/org/apache/maven/archiva/web/action/ShowArtifactAction.java,1,0,0,0,0,0,0,0,0,True
482,https://github.com/apache/archiva/blob/8f8b59ff02852bdedcad4f22950144e87434c8cc/archiva-reports-standard/src/main/java/org/apache/maven/archiva/reporting/ReportProcessorException.java,https://raw.githubusercontent.com/apache/archiva/8f8b59ff02852bdedcad4f22950144e87434c8cc/archiva-reports-standard/src/main/java/org/apache/maven/archiva/reporting/ReportProcessorException.java,0,1,0,0,0,0,0,0,0,False
483,https://github.com/apache/archiva/blob/8f8b59ff02852bdedcad4f22950144e87434c8cc/maven-repository-reports-standard/src/test/java/org/apache/maven/repository/reporting/TestBadMetadataReportProcessor.java,https://raw.githubusercontent.com/apache/archiva/8f8b59ff02852bdedcad4f22950144e87434c8cc/maven-repository-reports-standard/src/test/java/org/apache/maven/repository/reporting/TestBadMetadataReportProcessor.java,0,1,0,0,0,0,0,0,0,True
484,https://github.com/apache/archiva/blob/8fd13f6d0a1fcd8a58ef79b52043a3cb0e1d73e5/archiva-modules/archiva-web/archiva-webapp/src/test/java/org/apache/maven/archiva/web/validator/utils/ValidatorUtil.java,https://raw.githubusercontent.com/apache/archiva/8fd13f6d0a1fcd8a58ef79b52043a3cb0e1d73e5/archiva-modules/archiva-web/archiva-webapp/src/test/java/org/apache/maven/archiva/web/validator/utils/ValidatorUtil.java,0,1,0,0,0,0,0,0,0,True
485,https://github.com/apache/archiva/blob/90f0dddc4363000f1b854f4fd8f9f3282433f21d/archiva-reports-standard/src/main/java/org/apache/maven/archiva/reporting/database/ReportingDatabase.java,https://raw.githubusercontent.com/apache/archiva/90f0dddc4363000f1b854f4fd8f9f3282433f21d/archiva-reports-standard/src/main/java/org/apache/maven/archiva/reporting/database/ReportingDatabase.java,1,0,0,0,0,0,0,0,0,False
486,https://github.com/apache/archiva/blob/919a5ac3eb725dc676e81fcbf868f3cc165598a4/archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/FileTypeUtils.java,https://raw.githubusercontent.com/apache/archiva/919a5ac3eb725dc676e81fcbf868f3cc165598a4/archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/FileTypeUtils.java,0,1,0,0,0,0,0,0,0,False
487,https://github.com/apache/archiva/blob/919a5ac3eb725dc676e81fcbf868f3cc165598a4/archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-api/src/main/java/org/apache/archiva/admin/model/AbstractRepositoryConnector.java,https://raw.githubusercontent.com/apache/archiva/919a5ac3eb725dc676e81fcbf868f3cc165598a4/archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-api/src/main/java/org/apache/archiva/admin/model/AbstractRepositoryConnector.java,1,0,0,0,0,0,0,0,0,True
488,https://github.com/apache/archiva/blob/919a5ac3eb725dc676e81fcbf868f3cc165598a4/archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-api/src/main/java/org/apache/archiva/admin/model/RepositoryAdminException.java,https://raw.githubusercontent.com/apache/archiva/919a5ac3eb725dc676e81fcbf868f3cc165598a4/archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-api/src/main/java/org/apache/archiva/admin/model/RepositoryAdminException.java,0,1,0,0,0,0,0,0,0,True
489,https://github.com/apache/archiva/blob/919a5ac3eb725dc676e81fcbf868f3cc165598a4/archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultSearchService.java,https://raw.githubusercontent.com/apache/archiva/919a5ac3eb725dc676e81fcbf868f3cc165598a4/archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultSearchService.java,1,0,0,0,0,0,0,0,0,True
490,https://github.com/apache/archiva/blob/919a5ac3eb725dc676e81fcbf868f3cc165598a4/archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/test/java/org/apache/archiva/rest/services/SearchServiceTest.java,https://raw.githubusercontent.com/apache/archiva/919a5ac3eb725dc676e81fcbf868f3cc165598a4/archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/test/java/org/apache/archiva/rest/services/SearchServiceTest.java,1,0,0,0,0,0,0,0,0,True
491,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/DependencyGraphEdge.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/DependencyGraphEdge.java,1,0,0,0,0,0,0,0,0,True
492,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/DependencyGraphNode.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/DependencyGraphNode.java,1,0,0,0,0,0,0,0,0,True
493,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-base/archiva-dependency-graph/src/test/java/org/apache/maven/archiva/dependency/graph/AbstractDependencyGraphFactoryTestCase.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-base/archiva-dependency-graph/src/test/java/org/apache/maven/archiva/dependency/graph/AbstractDependencyGraphFactoryTestCase.java,1,0,0,0,0,0,0,0,0,True
494,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-base/archiva-dependency-graph/src/test/java/org/apache/maven/archiva/dependency/graph/MavenProjectInfoReportsPluginDependencyGraphTest.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-base/archiva-dependency-graph/src/test/java/org/apache/maven/archiva/dependency/graph/MavenProjectInfoReportsPluginDependencyGraphTest.java,0,1,0,0,0,0,0,0,0,True
495,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/DependencyGraph.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/DependencyGraph.java,1,0,0,0,0,0,0,0,0,False
496,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/DependencyGraphEdge.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/DependencyGraphEdge.java,1,0,0,0,0,0,0,0,0,False
497,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/DependencyGraphUtils.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/DependencyGraphUtils.java,1,0,0,0,0,0,0,0,0,False
498,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/tasks/RefineConflictsVisitor.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/main/java/org/apache/maven/archiva/dependency/graph/tasks/RefineConflictsVisitor.java,1,0,0,0,0,0,0,0,0,False
499,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/test/java/org/apache/maven/archiva/dependency/graph/AbstractDependencyGraphFactoryTestCase.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/test/java/org/apache/maven/archiva/dependency/graph/AbstractDependencyGraphFactoryTestCase.java,1,0,0,0,0,0,0,0,0,False
500,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/test/java/org/apache/maven/archiva/dependency/graph/GraphvizDotTool.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/archiva-modules/archiva-base/archiva-dependency-graph/src/test/java/org/apache/maven/archiva/dependency/graph/GraphvizDotTool.java,1,0,0,0,0,0,0,0,0,False
501,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/tools/maven-archivadev-plugin/src/main/java/org/apache/maven/archiva/plugins/dev/testgen/AbstractCreator.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/tools/maven-archivadev-plugin/src/main/java/org/apache/maven/archiva/plugins/dev/testgen/AbstractCreator.java,1,0,0,0,0,0,0,0,0,True
502,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/tools/maven-archivadev-plugin/src/main/java/org/apache/maven/archiva/plugins/dev/testgen/DependencyGraphTestCreator.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/tools/maven-archivadev-plugin/src/main/java/org/apache/maven/archiva/plugins/dev/testgen/DependencyGraphTestCreator.java,1,0,0,0,0,0,0,0,0,True
503,https://github.com/apache/archiva/blob/926610fc5362f0725abdb01bf96b88bfb222430f/tools/maven-archivadev-plugin/src/main/java/org/apache/maven/archiva/plugins/dev/testgen/MemoryRepositoryCreator.java,https://raw.githubusercontent.com/apache/archiva/926610fc5362f0725abdb01bf96b88bfb222430f/tools/maven-archivadev-plugin/src/main/java/org/apache/maven/archiva/plugins/dev/testgen/MemoryRepositoryCreator.java,1,0,0,0,0,0,0,0,0,True
504,https://github.com/apache/archiva/blob/93334278f22dec9aaf6b8f8e923d16619a8d8bfe/archiva-modules/archiva-web/archiva-webdav/src/test/java/org/apache/archiva/webdav/httpunit/MkColMethodWebRequest.java,https://raw.githubusercontent.com/apache/archiva/93334278f22dec9aaf6b8f8e923d16619a8d8bfe/archiva-modules/archiva-web/archiva-webdav/src/test/java/org/apache/archiva/webdav/httpunit/MkColMethodWebRequest.java,0,1,0,0,0,0,0,0,0,False
505,https://github.com/apache/archiva/blob/93334278f22dec9aaf6b8f8e923d16619a8d8bfe/archiva-modules/archiva-web/archiva-webdav/src/test/java/org/apache/maven/archiva/webdav/httpunit/MkColMethodWebRequest.java,https://raw.githubusercontent.com/apache/archiva/93334278f22dec9aaf6b8f8e923d16619a8d8bfe/archiva-modules/archiva-web/archiva-webdav/src/test/java/org/apache/maven/archiva/webdav/httpunit/MkColMethodWebRequest.java,0,1,0,0,0,0,0,0,0,True
506,https://github.com/apache/archiva/blob/936fe55580751c139f7cf318c12adc53da63ea7e/archiva-modules/archiva-base/archiva-xml-tools/src/test/java/org/apache/maven/archiva/xml/LatinEntitiesTest.java,https://raw.githubusercontent.com/apache/archiva/936fe55580751c139f7cf318c12adc53da63ea7e/archiva-modules/archiva-base/archiva-xml-tools/src/test/java/org/apache/maven/archiva/xml/LatinEntitiesTest.java,0,1,0,0,0,0,0,0,0,False
507,https://github.com/apache/archiva/blob/93dcc426469c4fb4289e6888a91d74541978af28/maven-repository-proxy/src/main/java/org/apache/maven/repository/proxy/DefaultProxyManager.java,https://raw.githubusercontent.com/apache/archiva/93dcc426469c4fb4289e6888a91d74541978af28/maven-repository-proxy/src/main/java/org/apache/maven/repository/proxy/DefaultProxyManager.java,1,0,0,0,0,0,0,0,0,True
508,https://github.com/apache/archiva/blob/93dcc426469c4fb4289e6888a91d74541978af28/maven-repository-proxy/src/main/java/org/apache/maven/repository/proxy/configuration/ProxyConfiguration.java,https://raw.githubusercontent.com/apache/archiva/93dcc426469c4fb4289e6888a91d74541978af28/maven-repository-proxy/src/main/java/org/apache/maven/repository/proxy/configuration/ProxyConfiguration.java,1,0,0,0,0,0,0,0,0,True
509,https://github.com/apache/archiva/blob/93dcc426469c4fb4289e6888a91d74541978af28/maven-repository-proxy/src/main/java/org/apache/maven/repository/proxy/repository/ProxyRepository.java,https://raw.githubusercontent.com/apache/archiva/93dcc426469c4fb4289e6888a91d74541978af28/maven-repository-proxy/src/main/java/org/apache/maven/repository/proxy/repository/ProxyRepository.java,0,1,0,0,0,0,0,0,0,True
510,https://github.com/apache/archiva/blob/956d8d45d370483e45ec4e77e5c2e2a1162866fc/archiva-modules/archiva-web/archiva-webapp/src/main/java/org/apache/archiva/web/spring/DummyProfileActivator.java,https://raw.githubusercontent.com/apache/archiva/956d8d45d370483e45ec4e77e5c2e2a1162866fc/archiva-modules/archiva-web/archiva-webapp/src/main/java/org/apache/archiva/web/spring/DummyProfileActivator.java,0,1,0,0,0,0,0,0,0,True
511,https://github.com/apache/archiva/blob/9822a37199502408b0c6571e19bd6a7958f241ab/archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/test/java/org/apache/archiva/rest/services/RepositoryGroupServiceTest.java,https://raw.githubusercontent.com/apache/archiva/9822a37199502408b0c6571e19bd6a7958f241ab/archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/test/java/org/apache/archiva/rest/services/RepositoryGroupServiceTest.java,0,1,0,0,0,0,0,0,0,True
512,https://github.com/apache/archiva/blob/987449262c20694e9249d6c608eb9ba2d3831fb0/archiva-modules/archiva-web/archiva-webapp/src/main/java/org/apache/maven/archiva/web/validator/CronExpressionValidator.java,https://raw.githubusercontent.com/apache/archiva/987449262c20694e9249d6c608eb9ba2d3831fb0/archiva-modules/archiva-web/archiva-webapp/src/main/java/org/apache/maven/archiva/web/validator/CronExpressionValidator.java,0,1,0,0,0,0,0,0,0,True
513,https://github.com/apache/archiva/blob/9938b56847abe3251a673c00d2f61aa56d484663/archiva-modules/archiva-web/archiva-webapp-test-js/src/test/testng/org/apache/archiva/web/test/parent/AbstractArchivaTest.java,https://raw.githubusercontent.com/apache/archiva/9938b56847abe3251a673c00d2f61aa56d484663/archiva-modules/archiva-web/archiva-webapp-test-js/src/test/testng/org/apache/archiva/web/test/parent/AbstractArchivaTest.java,1,0,0,0,0,0,0,0,0,True
514,https://github.com/apache/archiva/blob/9938b56847abe3251a673c00d2f61aa56d484663/archiva-modules/archiva-web/archiva-webapp-test-js/src/test/testng/org/apache/archiva/web/test/parent/AbstractSeleniumTest.java,https://raw.githubusercontent.com/apache/archiva/9938b56847abe3251a673c00d2f61aa56d484663/archiva-modules/archiva-web/archiva-webapp-test-js/src/test/testng/org/apache/archiva/web/test/parent/AbstractSeleniumTest.java,1,0,0,1,0,0,0,0,1,True
515,https://github.com/apache/archiva/blob/99757aa34324a58a7d56dcd916ba7fe96a384ae9/maven-repository-indexer/src/main/java/org/apache/maven/repository/indexing/ArtifactRepositoryIndex.java,https://raw.githubusercontent.com/apache/archiva/99757aa34324a58a7d56dcd916ba7fe96a384ae9/maven-repository-indexer/src/main/java/org/apache/maven/repository/indexing/ArtifactRepositoryIndex.java,1,0,0,0,0,0,0,0,0,False
516,https://github.com/apache/archiva/blob/99f6382dd33f02c2c195e79d5def5b85048ab346/archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/scanner/RepositoryContentConsumers.java,https://raw.githubusercontent.com/apache/archiva/99f6382dd33f02c2c195e79d5def5b85048ab346/archiva-modules/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/scanner/RepositoryContentConsumers.java,1,0,0,0,0,0,0,0,0,True
517,https://github.com/apache/archiva/blob/99f6382dd33f02c2c195e79d5def5b85048ab346/archiva-modules/archiva-scheduled/src/main/java/org/apache/maven/archiva/scheduled/DefaultArchivaTaskScheduler.java,https://raw.githubusercontent.com/apache/archiva/99f6382dd33f02c2c195e79d5def5b85048ab346/archiva-modules/archiva-scheduled/src/main/java/org/apache/maven/archiva/scheduled/DefaultArchivaTaskScheduler.java,1,0,0,0,0,0,0,0,0,True
518,https://github.com/apache/archiva/blob/99f6382dd33f02c2c195e79d5def5b85048ab346/archiva-modules/archiva-scheduled/src/main/java/org/apache/maven/archiva/scheduled/tasks/ArtifactIndexingTask.java,https://raw.githubusercontent.com/apache/archiva/99f6382dd33f02c2c195e79d5def5b85048ab346/archiva-modules/archiva-scheduled/src/main/java/org/apache/maven/archiva/scheduled/tasks/ArtifactIndexingTask.java,1,0,0,0,0,0,0,0,0,True
519,https://github.com/apache/archiva/blob/9bd413340e0793ae93c0c0127045f749d527ce3f/archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-default/src/main/java/org/apache/archiva/admin/repository/remote/DefaultRemoteRepositoryAdmin.java,https://raw.githubusercontent.com/apache/archiva/9bd413340e0793ae93c0c0127045f749d527ce3f/archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-default/src/main/java/org/apache/archiva/admin/repository/remote/DefaultRemoteRepositoryAdmin.java,1,0,0,0,0,0,0,0,0,False
520,https://github.com/apache/archiva/blob/9c27e8b4f75e6974cab28744373a6eb266c56eca/archiva-reports-standard/src/main/java/org/apache/maven/archiva/reporting/processor/OldSnapshotArtifactReportProcessor.java,https://raw.githubusercontent.com/apache/archiva/9c27e8b4f75e6974cab28744373a6eb266c56eca/archiva-reports-standard/src/main/java/org/apache/maven/archiva/reporting/processor/OldSnapshotArtifactReportProcessor.java,1,0,0,0,0,0,0,0,0,False
521,https://github.com/apache/archiva/blob/9c549e773e916e1dff870dfc82524fdd8ef7403f/archiva-modules/archiva-web/archiva-webapp-test/src/test/it/org/apache/maven/archiva/web/test/AbstractSeleniumTestCase.java,https://raw.githubusercontent.com/apache/archiva/9c549e773e916e1dff870dfc82524fdd8ef7403f/archiva-modules/archiva-web/archiva-webapp-test/src/test/it/org/apache/maven/archiva/web/test/AbstractSeleniumTestCase.java,1,0,0,0,0,0,0,0,0,True
522,https://github.com/apache/archiva/blob/9c81940d213d321e38f0cb6129abcf121a3ba732/archiva-modules/archiva-base/archiva-proxy-common/src/main/java/org/apache/archiva/proxy/common/WagonFactoryException.java,https://raw.githubusercontent.com/apache/archiva/9c81940d213d321e38f0cb6129abcf121a3ba732/archiva-modules/archiva-base/archiva-proxy-common/src/main/java/org/apache/archiva/proxy/common/WagonFactoryException.java,0,1,0,0,0,0,0,0,0,False
523,https://github.com/apache/archiva/blob/9d345b6c945cbffa3ed35f3e0420ae9c661dcf6d/archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/archiva/indexer/util/SearchUtil.java,https://raw.githubusercontent.com/apache/archiva/9d345b6c945cbffa3ed35f3e0420ae9c661dcf6d/archiva-modules/archiva-base/archiva-indexer/src/main/java/org/apache/archiva/indexer/util/SearchUtil.java,0,1,0,0,0,0,0,0,0,True
524,https://github.com/apache/archiva/blob/9d345b6c945cbffa3ed35f3e0420ae9c661dcf6d/archiva-modules/archiva-web/archiva-xmlrpc/archiva-xmlrpc-api/src/main/java/org/apache/archiva/web/xmlrpc/api/beans/Artifact.java,https://raw.githubusercontent.com/apache/archiva/9d345b6c945cbffa3ed35f3e0420ae9c661dcf6d/archiva-modules/archiva-web/archiva-xmlrpc/archiva-xmlrpc-api/src/main/java/org/apache/archiva/web/xmlrpc/api/beans/Artifact.java,1,0,0,0,0,0,0,0,0,True
525,https://github.com/apache/archiva/blob/9dda4d03d369ee5cf0079ddc0e1d99c14215f545/archiva-base/archiva-consumers/archiva-core-consumers/src/main/java/org/apache/maven/archiva/consumers/core/repository/RepositoryPurgeConsumer.java,https://raw.githubusercontent.com/apache/archiva/9dda4d03d369ee5cf0079ddc0e1d99c14215f545/archiva-base/archiva-consumers/archiva-core-consumers/src/main/java/org/apache/maven/archiva/consumers/core/repository/RepositoryPurgeConsumer.java,1,0,0,0,0,0,0,0,0,True
526,https://github.com/apache/archiva/blob/9dda4d03d369ee5cf0079ddc0e1d99c14215f545/archiva-base/archiva-consumers/archiva-core-consumers/src/main/java/org/apache/maven/archiva/consumers/core/repository/RetentionCountRepositoryPurge.java,https://raw.githubusercontent.com/apache/archiva/9dda4d03d369ee5cf0079ddc0e1d99c14215f545/archiva-base/archiva-consumers/archiva-core-consumers/src/main/java/org/apache/maven/archiva/consumers/core/repository/RetentionCountRepositoryPurge.java,1,0,0,0,0,0,0,0,0,True
527,https://github.com/apache/archiva/blob/9dda4d03d369ee5cf0079ddc0e1d99c14215f545/archiva-modules/archiva-base/archiva-consumers/archiva-core-consumers/src/main/java/org/apache/archiva/consumers/core/repository/DaysOldRepositoryPurge.java,https://raw.githubusercontent.com/apache/archiva/9dda4d03d369ee5cf0079ddc0e1d99c14215f545/archiva-modules/archiva-base/archiva-consumers/archiva-core-consumers/src/main/java/org/apache/archiva/consumers/core/repository/DaysOldRepositoryPurge.java,1,0,0,0,0,0,0,0,0,False
528,https://github.com/apache/archiva/blob/9dda4d03d369ee5cf0079ddc0e1d99c14215f545/archiva-modules/archiva-base/archiva-consumers/archiva-core-consumers/src/main/java/org/apache/archiva/consumers/core/repository/RepositoryPurgeConsumer.java,https://raw.githubusercontent.com/apache/archiva/9dda4d03d369ee5cf0079ddc0e1d99c14215f545/archiva-modules/archiva-base/archiva-consumers/archiva-core-consumers/src/main/java/org/apache/archiva/consumers/core/repository/RepositoryPurgeConsumer.java,1,0,0,0,0,0,0,0,0,False
529,https://github.com/apache/archiva/blob/9dda4d03d369ee5cf0079ddc0e1d99c14215f545/archiva-modules/archiva-base/archiva-consumers/archiva-core-consumers/src/main/java/org/apache/maven/archiva/consumers/core/repository/RepositoryPurgeConsumer.java,https://raw.githubusercontent.com/apache/archiva/9dda4d03d369ee5cf0079ddc0e1d99c14215f545/archiva-modules/archiva-base/archiva-consumers/archiva-core-consumers/src/main/java/org/apache/maven/archiva/consumers/core/repository/RepositoryPurgeConsumer.java,1,0,0,0,0,0,0,0,0,False
530,https://github.com/apache/archiva/blob/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/DefaultRepositoryProxyConnectors.java,https://raw.githubusercontent.com/apache/archiva/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/DefaultRepositoryProxyConnectors.java,1,0,0,0,0,0,0,0,0,True
531,https://github.com/apache/archiva/blob/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/policy/ChecksumPolicy.java,https://raw.githubusercontent.com/apache/archiva/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/policy/ChecksumPolicy.java,1,0,0,0,0,0,0,0,0,True
532,https://github.com/apache/archiva/blob/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-base/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/AbstractProxyTestCase.java,https://raw.githubusercontent.com/apache/archiva/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-base/archiva-proxy/src/test/java/org/apache/maven/archiva/proxy/AbstractProxyTestCase.java,1,0,0,0,0,0,0,0,0,True
533,https://github.com/apache/archiva/blob/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/archiva/proxy/DefaultRepositoryProxyConnectors.java,https://raw.githubusercontent.com/apache/archiva/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/archiva/proxy/DefaultRepositoryProxyConnectors.java,1,0,0,0,0,0,0,0,0,False
534,https://github.com/apache/archiva/blob/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/DefaultRepositoryProxyConnectors.java,https://raw.githubusercontent.com/apache/archiva/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/DefaultRepositoryProxyConnectors.java,1,0,0,0,0,0,0,0,0,False
535,https://github.com/apache/archiva/blob/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/ProxyConnector.java,https://raw.githubusercontent.com/apache/archiva/9e2d664ab31cbf39bf4409b60da8067ce706ffba/archiva-modules/archiva-base/archiva-proxy/src/main/java/org/apache/maven/archiva/proxy/ProxyConnector.java,1,0,0,0,0,0,0,0,0,False
536,https://github.com/apache/archiva/blob/a216251c1fea40f4cfeb9a38eb7c3b0459bedfe7/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/writers/ProjectModel400Writer.java,https://raw.githubusercontent.com/apache/archiva/a216251c1fea40f4cfeb9a38eb7c3b0459bedfe7/archiva-base/archiva-repository-layer/src/main/java/org/apache/maven/archiva/repository/project/writers/ProjectModel400Writer.java,1,0,0,0,0,0,0,0,0,True
